Subject,SubjectID,Corral,Subspecies,Sex,Age,Weight,Observation,Date,TimeofDay,Prox_event,Prox_duration,Close_event,Close_duration,Groom_event,Groom_duration,Dominance_tot,Submission_tot,Self_directed,Keck_actor,CSF_pg.mL,CSF_AVP_pg.mL,Plasma_pg.mL,Urine_pg.mL,Creatinine_mg.mL,uOT.Creatinine,DateOfCollection,GD_DOC,Blood_in_CSF,Plasma_Lysis
Shae,803,SW,Anubis,Female,11.54,22,Shae_4,2014-08-14T00:00:00Z,Afternoon,11,10.767,2,1,0,0,0,1,5,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_5,2014-08-15T00:00:00Z,Afternoon,8,5.9,0,4.05,0,0,0,0,3,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_6,2014-08-16T00:00:00Z,Morning,5,2.866,1,0.551,0,0,0,1,8,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_7,2014-08-17T00:00:00Z,Afternoon,1,9.9,1,9.95,1,6.7,0,1,2,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_8,2014-08-18T00:00:00Z,Morning,7,6.034,3,3.917,0,0,0,1,3,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Shae,803,SW,Anubis,Female,11.54,22,Shae_9,2014-08-23T00:00:00Z,Afternoon,19,4.268,2,6.783,0,0,0,0,2,0,23.89,3.23,4.55,31,1.66,18.69,8/6/2014,0,Present,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_1,2014-08-08T00:00:00Z,Afternoon,7,1.482,3,9.884,0,0,0,4,0,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_2,2014-08-10T00:00:00Z,Afternoon,11,7.082,0,1.751,1,0.134,4,2,0,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_3,2014-08-11T00:00:00Z,Morning,0,0.75,1,1.651,0,0,1,2,1,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_4,2014-08-13T00:00:00Z,Morning,18,6.484,3,0.634,0,0,5,1,0,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_5,2014-08-15T00:00:00Z,Morning,0,3.833,0,0.084,0,0,0,1,3,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_6,2014-08-16T00:00:00Z,Afternoon,5,6.517,0,0.333,0,0,1,2,1,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_7,2014-08-17T00:00:00Z,Afternoon,8,7.833,2,0.884,0,0,0,1,2,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_8,2014-08-18T00:00:00Z,Morning,5,3.402,1,0.1,0,0,1,3,0,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Sue,6904,SW,Anubis,Female,9.79,19.3,Sue_9,2014-08-23T00:00:00Z,Morning,18,7.251,2,5.382,0,0,0,4,0,0,30.08,3.23,9.11,NA,NA,NA,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_1,2014-08-10T00:00:00Z,Morning,2,3.267,0,0,0,0,0,4,0,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_2,2014-08-11T00:00:00Z,Afternoon,7,18.617,3,0.716,0,0,0,0,3,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_3,2014-08-13T00:00:00Z,Morning,4,9.966,1,0.316,0,0,0,0,2,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_4,2014-08-14T00:00:00Z,Afternoon,6,9.901,0,6.05,0,0,1,8,2,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_5,2014-08-16T00:00:00Z,Afternoon,19,10.549,2,1.633,0,0,0,5,1,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_6,2014-08-17T00:00:00Z,Morning,11,2.55,1,16.616,0,0,1,0,3,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_7,2014-08-22T00:00:00Z,Afternoon,1,11.334,0,7.883,0,0,0,0,0,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_8,2014-08-23T00:00:00Z,Afternoon,1,0.15,1,17.851,0,0,0,0,0,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Tess,PC9511,SW,Anubis,Female,18.97,23.5,Tess_9,2014-08-23T00:00:00Z,Afternoon,8,3.617,2,10.816,0,0,0,0,1,0,27.54,NA,5.12,84.7,1.08,78.64,8/6/2014,0,Absent,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_1,2014-08-08T00:00:00Z,Afternoon,9,13.266,3,2.518,3,1.382,0,0,1,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_2,2014-08-10T00:00:00Z,Afternoon,7,10,2,1.916,1,0.483,2,1,11,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_3,2014-08-11T00:00:00Z,Morning,8,3.501,2,8.65,1,5.533,0,2,0,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_4,2014-08-12T00:00:00Z,Afternoon,9,7.133,2,11.234,2,6.867,0,0,2,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_5,2014-08-13T00:00:00Z,Afternoon,10,5.068,2,0.4,0,0,0,3,2,1,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_6,2014-08-15T00:00:00Z,Morning,21,4.498,6,1.351,0,0,3,1,2,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_7,2014-08-16T00:00:00Z,Morning,10,8.767,1,1,0,0,1,0,7,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_8,2014-08-17T00:00:00Z,Afternoon,2,5.551,0,0,0,0,0,0,16,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
Ziazan,4609,SW,Anubis,Female,5.33,14.9,Ziazan_9,2014-08-18T00:00:00Z,Morning,22,7.101,6,6.199,1,2.484,0,1,4,0,20.38,5.91,4.55,13.82,2.62,5.28,8/6/2014,0,Present,Absent
